2.660,,557644.362,32496.190,-2.410
2.700,,557643.327,32497.273,-2.450
2.760,,557642.370,32498.500,-2.520
2.820,,557641.324,32499.627,-2.580
2.940,,557640.245,32500.788,-2.680
3.190,,557639.277,32501.993,-2.940
4.230,,557638.197,32503.010,-3.990
5.130,,557637.140,32504.093,-4.880
5.070,,557636.150,32505.264,-4.800
5.070,,557635.059,32506.436,-4.820
5.010,,557633.957,32507.652,-4.760
4.920,,557632.900,32508.812,-4.660
4.910,,557631.821,32509.951,-4.660
4.860,,557630.786,32511.089,-4.600
4.830,,557629.717,32512.261,-4.590
4.800,,557628.638,32513.488,-4.560
4.800,,557627.648,32514.682,-4.560
4.730,,557626.579,32515.787,-4.470
4.730,,557625.544,32516.981,-4.480
4.730,,557624.554,32518.185,-4.490
4.720,,557623.519,32519.357,-4.470
4.700,,557622.528,32520.529,-4.450
4.640,,557621.527,32521.656,-4.380
4.630,,557620.481,32522.805,-4.370
4.520,,557619.412,32523.966,-4.260
4.460,,557618.344,32525.149,-4.220
4.420,,557617.287,32526.276,-4.170
4.320,,557616.297,32527.370,-4.040
4.240,,557615.317,32528.597,-4.000
4.480,,557614.360,32529.868,-4.250
4.570,,557613.303,32530.907,-4.300
4.080,,557612.235,32532.101,-3.840
3.930,,557611.267,32533.317,-3.700
3.800,,557610.120,32534.190,-3.530
3.650,,557609.041,32535.340,-3.410
3.520,,557608.095,32536.600,-3.290
3.030,,557607.004,32537.760,-2.790
2.600,,557605.869,32538.888,-2.340
2.380,,557604.812,32540.015,-2.130
2.290,,557603.744,32541.109,-2.030
2.360,,557602.709,32542.292,-2.120
2.270,,557601.696,32543.364,-2.000
2.300,,557600.639,32544.569,-2.080
2.300,,557599.593,32545.774,-2.060
2.270,,557598.569,32546.934,-2.010
2.270,,557597.545,32548.028,-2.030
2.260,,557596.711,32548.968,-2.020
2.230,,557595.965,32549.775,-2.000
2.220,,557595.264,32550.493,-1.990
2.200,,557594.285,32551.576,-1.960
2.200,,557593.684,32552.461,-1.980
2.190,,557592.827,32553.610,-1.970
2.170,,557592.192,32554.837,-1.940
2.140,,557591.981,32556.164,-1.890
2.140,,557591.959,32557.501,-1.890
4.350,,557591.747,32558.971,-4.110
2.130,,557591.068,32560.320,-1.880
2.100,,557590.434,32561.745,-1.840
2.070,,557589.966,32563.227,-1.800
2.070,,557589.644,32564.708,-1.820
2.050,,557589.176,32566.111,-1.790
2.050,,557589.020,32567.670,-1.810
